Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
48372.58,126.6,-8.491698,-4.011822,0.819901,-0.48068,-3.398057,3.238866,-14.851624,0.024923,-0.328891,-2.269535,-2.060148,-0.577494,-3.308325,-1.168287,1.516879,-1.246333,10.759924,-4.921575,0.566445,-1.65265,-0.06148,0.923015,2.373526,4.294754,-3.102245,4.791347,2.962869,1.357387,0
25992.04,58.27,-0.631572,1.303528,-0.637195,-0.116785,-0.915855,1.016385,-5.335337,1.65344,-3.445344,-2.714263,-2.336133,2.078417,-0.214868,-0.410937,-2.302757,-1.160653,5.851943,-0.233942,0.695961,2.049086,1.64569,0.434291,-2.497662,-2.971503,7.936325,1.151813,2.988313,-2.357324,0
50883.68,101.52,-0.813352,-1.976728,-0.490328,-0.115999,-1.1789,11.356447,4.441073,0.016914,0.509918,3.640152,1.415882,2.233694,-4.512543,3.628979,0.138419,5.568318,3.822295,0.356183,0.787553,1.171113,-2.452308,-1.038973,-4.436743,5.416948,6.956094,3.808905,-2.438601,-2.594116,0
154578.62,99.76,-1.604989,-2.205504,-1.968682,1.756493,-1.315121,4.601439,-0.395749,0.750832,-3.233852,1.199558,-0.653652,3.294626,1.240304,2.569581,0.382307,4.719957,-6.567068,0.878068,-2.207187,1.07244,-1.607656,0.487867,1.76024,-0.456201,10.036397,-1.13145,1.129224,-2.848937,0
26955.85,114.26,-5.473085,0.166175,0.054952,-0.368532,3.03822,2.748894,-3.771677,0.279384,-0.117107,-4.397051,-2.6975,-0.476861,1.522248,3.639622,-1.111646,-3.949009,-4.743513,-2.589802,-1.2206,-0.698614,-0.836524,1.956668,0.24484,-0.077821,-8.462953,1.091294,-2.84426,-3.040007,0
140758.51,69.43,2.335054,2.968888,0.302113,0.221025,-1.26943,-6.700698,5.408987,0.180172,2.244672,-0.108733,5.015929,-0.590285,0.254672,-0.697368,-3.217782,0.88694,0.104702,-5.632272,0.637886,0.325388,-1.95675,-6.1e-05,0.080124,0.512423,9.650293,-3.515342,1.062864,0.112335,0
64777.64,104.14,-10.363637,-2.057915,-0.194893,-0.164047,1.102932,3.854872,2.072929,2.195973,0.983035,-2.226125,-1.144476,-2.477081,-0.530328,-5.277199,-5.859225,2.288465,2.761857,3.290854,0.505693,-3.985946,-6.010573,-1.236893,1.510035,-2.085516,-2.063345,5.053606,-2.182927,-0.460345,0
73879.09,108.19,3.773955,4.5186,1.422142,-0.385715,1.992939,-5.041405,-0.042992,-0.98958,-1.486149,-0.013033,-0.230859,2.428696,-3.960084,-0.819802,1.919496,-1.292621,13.689966,-0.663858,0.281143,-0.314569,5.977206,-0.10126,-1.349265,6.251746,-2.55078,3.450915,0.449369,1.329479,0
120444.32,124.82,-5.582917,4.629394,-1.693073,-0.031562,1.446871,-3.458277,2.131951,-1.093989,1.273123,-1.88646,1.291933,-1.812065,-2.189317,5.063498,3.798226,-2.804895,-7.058346,-1.946514,-0.137509,1.40518,-4.420093,-0.955982,3.36279,-1.408085,-5.803889,-0.165593,-0.538405,-1.042433,0
101222.02,61.93,1.416239,4.578878,-0.281144,-0.818606,-2.450189,-3.000731,-2.940474,1.105807,-2.258483,1.070796,-0.210592,-0.000754,-1.911397,3.401405,-0.263483,0.885128,7.770991,1.92792,-1.501827,-1.479469,1.447027,-1.098724,-0.782804,-1.352298,12.450703,0.829096,3.495604,-1.655158,0
148916.56,101.36,2.615028,-0.985893,-0.27016,-0.638063,-1.159025,6.898394,-4.981916,-0.189443,-4.288591,0.479456,-1.961616,-2.097968,0.800907,2.565435,-2.581663,1.668664,3.810018,2.3866,0.11795,-1.438597,-3.153702,1.295196,-3.882548,0.27364,2.766121,0.804102,-1.14257,-0.225259,0
120381.26,9.88,5.728397,4.732973,0.122832,-1.37594,0.804674,-11.101131,12.553844,1.469344,3.370704,-0.567493,3.540221,-0.928155,2.014803,3.756397,-2.95879,-0.579937,-10.037783,-3.735154,-0.834541,1.553153,-3.005121,-0.316063,-0.505442,0.215965,7.541032,-5.896825,-0.635526,-1.21119,0
20418.88,26.65,6.828808,3.463299,-1.070302,-0.527449,-2.848064,0.134764,-5.228936,0.113602,-3.209206,0.538096,-0.186005,-0.678126,7.149604,-1.473534,2.79643,0.189749,-1.409082,-4.686938,0.703455,0.071005,0.846665,-0.060333,-2.275776,0.4241,7.657618,-5.410733,0.08498,-3.789897,0
154691.74,176.52,5.527772,1.40281,0.284736,-0.256054,-0.18832,3.207041,1.819258,-0.555913,-0.198337,-0.214119,1.379595,-1.558293,3.628974,-2.768812,1.358815,3.813321,-2.270097,-2.732113,-0.87234,0.646767,-1.634089,-0.100041,-5.960086,-3.02009,9.216427,-3.229438,1.167264,-4.321058,0
120396.18,70.56,-8.986349,-5.128226,0.634253,-1.264647,-2.207257,5.549076,3.997167,-0.504561,-0.164148,0.037567,2.439454,-0.057262,0.372365,2.565681,-5.118733,2.278149,1.735984,0.189069,-0.203788,7.225289,2.173792,0.924297,-2.29388,-4.062328,13.614402,-0.074878,3.647503,-7.170474,0
78737.49,198.22,-7.976371,0.07912,-0.550701,-0.697663,-0.866265,0.943967,-0.940588,-0.21858,-3.69107,1.386266,1.168648,2.56763,-1.638818,3.017506,-4.724118,0.861872,0.096744,-3.26633,0.058164,3.581517,0.180147,-0.00696,-0.706688,-1.562295,20.609366,-3.042555,5.797101,-4.714618,0
154234.19,83.1,9.153803,-1.913282,-0.352105,-1.064378,3.338037,2.356429,-5.724939,-1.376221,0.829709,-1.861857,-4.413828,2.201426,1.109582,-5.069513,1.560812,-2.918983,4.440199,4.684136,0.565255,-4.650297,1.963409,1.90243,-3.188343,1.192976,-18.780941,4.323329,-5.081998,5.467725,0
35922.74,37.03,-3.588376,3.706333,0.365831,-2.406278,-3.444888,8.464706,-10.484066,1.368677,-5.415201,-0.820036,-1.538661,-0.24361,4.561657,-2.023075,-2.061029,0.216104,4.106267,-3.472112,-0.247118,-0.375976,-1.971728,0.883493,2.288329,-1.48554,2.770848,0.527359,-2.061929,0.071389,0
50880.77,52.28,-4.506521,-5.40608,1.297774,-1.108053,-6.761015,9.383164,6.841504,-0.033585,-3.033894,2.520945,5.750982,-2.345881,0.295668,9.925131,2.064007,9.114335,1.804434,1.441052,-0.030213,8.42462,3.666002,1.775847,3.187141,2.223695,10.653608,1.600409,0.909285,-9.381755,0
145518.15,174.93,-5.832001,-2.731643,-0.08371,0.358049,-3.195103,-1.136748,2.390024,0.414875,1.24409,-2.312831,-0.364494,-1.448828,-1.414898,5.392394,-6.724553,3.373093,-2.742967,-3.768453,0.038739,2.40119,-0.591801,-1.341722,-2.325356,-3.032383,23.977713,-9.405474,7.333852,-0.837747,0
122354.94,80.81,-5.059297,-2.548165,0.460638,0.283305,-0.994015,-10.64124,6.223471,-0.935455,-0.778313,-3.393331,3.104697,2.473508,-3.071253,-1.828596,-4.869041,-1.189002,8.173974,1.794634,0.43031,-0.263305,-0.424237,-0.178738,3.947456,4.466608,4.047751,0.53616,-0.277462,-2.36972,0
125445.14,185.84,2.101927,2.326749,-0.391026,1.41654,2.964746,1.900706,-4.530615,-0.538693,-2.235099,-2.037341,-3.694669,1.292188,-2.260108,0.361244,0.853099,-2.146606,4.103147,1.662653,-0.530836,1.113866,1.543062,-0.002678,-4.69797,-2.562569,-2.258357,-1.837662,2.079757,3.946548,0
15327.8,144.47,-3.602701,-0.429495,0.161387,-0.254126,1.387065,3.515389,-5.8719,0.858551,-3.796051,1.168478,0.52688,3.088687,-2.556923,2.617177,-1.705382,-0.875664,0.794045,-2.611588,0.517028,1.941494,0.585793,-0.548163,-0.022132,-0.477111,5.04998,-1.525411,2.804728,1.696731,0
107705.92,96.5,-5.419323,-5.881327,-0.066573,0.508191,0.417155,1.983452,-13.030156,0.513211,-3.500776,-3.583087,-2.072494,1.505886,-1.183785,-0.830708,-3.59436,-5.335293,6.070754,-4.198927,0.807061,-4.538617,3.038123,0.142452,2.536334,4.694935,-6.318115,1.112298,-1.700238,-0.447131,0
59736.27,117.7,-7.440813,-4.83533,1.017422,0.114913,0.75466,8.976374,1.512125,-0.445677,-0.332113,2.074508,-6.554548,-0.857966,0.591841,-1.480538,-2.702067,3.503235,-9.060911,-0.540862,1.276983,0.178984,-2.330291,1.633585,-1.942755,1.943165,6.050113,-1.160168,1.179413,-0.908747,0
22270.42,11.32,-4.126459,-2.981882,0.767044,-0.585916,-1.076349,-7.50148,-6.461211,-1.187778,-2.151696,-1.989585,1.132506,-0.243146,-1.423206,-0.495624,-0.635592,-4.84285,8.069661,1.599847,-0.440517,-0.264891,-1.263209,-3.055318,3.64145,5.697685,-8.677282,-0.333508,1.908139,1.725647,0
97655.01,166.75,4.518218,2.101005,1.237797,0.737323,-2.399266,-0.223769,-8.309433,1.02582,-1.747248,2.214697,-1.008988,0.081706,-0.932365,3.44048,3.510187,1.731007,6.468307,4.270488,0.092531,-1.920757,-1.639406,-0.587451,-0.785225,0.604937,1.868822,3.506693,3.246458,1.641405,0
30604.73,47.45,-6.608029,-4.128715,0.265832,-0.595471,-2.992987,1.949621,-1.925437,-0.633187,-5.618028,2.826642,-1.34643,-3.862313,3.476981,-5.496021,0.766345,3.109496,0.391915,3.862351,-1.333922,-0.230204,-4.037841,-0.585441,3.424019,2.831976,1.28815,-2.377193,1.330486,-1.223492,0
5270.44,43.45,-3.9433,2.171148,1.190005,1.591309,-1.516269,2.247728,-2.521477,0.0724,-2.133642,0.009704,-0.91846,-1.899111,2.040057,-0.057803,-3.13474,0.541784,0.796123,0.242717,-1.782875,-1.905996,-3.934404,-0.107294,1.398008,-0.316855,3.256544,1.234254,-0.927503,-1.46085,0
119559.49,48.52,-1.015576,-0.889564,0.391082,-0.209953,1.086295,-2.480038,-2.870443,0.549527,-0.60777,-0.764394,-4.438843,0.477612,1.355026,-3.337763,-3.832796,-1.501729,2.978724,2.219295,-0.73491,-2.762244,-0.863841,0.67185,-0.790889,0.990393,-1.075936,1.387265,-0.136725,2.587841,0
166756.65,57.37,1.154667,-0.314077,-0.165154,1.536318,-2.300882,3.908623,-7.476906,-1.538283,-3.978346,0.561038,-1.185393,-2.228188,3.124356,-0.816646,2.933225,0.411562,1.977174,0.216334,-0.640954,-0.893606,0.32132,-1.458576,0.5879,0.048206,-1.754951,-0.819786,-0.272178,-0.954683,0
99441.94,32.45,-4.729131,-1.091938,-0.896775,-0.728659,0.517333,4.178198,6.354859,-1.199621,-0.709079,2.635589,1.734019,0.1562,-4.080912,-0.541099,-4.317828,2.463441,6.163247,-1.373429,0.153421,1.88647,0.608737,-1.895007,-4.189568,2.216058,11.92901,1.052817,0.860554,-3.365393,0
14428.92,61.82,-3.461725,-2.480499,-1.084825,-0.917197,0.214951,11.825154,-7.795634,-0.014198,0.928131,0.875972,-2.103197,-4.21378,-1.143764,2.643092,-4.133051,-1.288949,-2.231429,-4.645511,0.145526,-4.728911,0.279057,0.240406,-0.556741,-0.926103,-4.479386,2.128414,-2.994296,1.93746,0
67927.29,157.78,2.759717,-0.108932,-0.537829,-0.859386,0.877978,-13.309968,-2.375592,0.030505,-1.858081,-4.137907,1.410168,-2.625748,0.473855,0.503349,4.710013,-0.156585,3.79036,3.252241,-0.648446,-1.618964,-1.895679,-1.080057,3.14647,1.738795,-8.008164,-0.444392,3.386264,0.338624,0
103769.31,192.26,0.79647,5.03496,0.766718,2.519333,0.056396,13.856052,-11.682677,1.620933,-0.126932,0.681681,-5.77238,-5.429785,6.745329,1.81056,-2.358712,1.06484,-4.193284,-3.495274,1.222393,-5.473784,-2.579094,-0.574753,-4.686262,-5.471329,1.144304,1.684711,-2.037659,-0.469536,0
23653.84,107.27,7.69983,2.080714,-0.725952,0.032074,3.948631,-17.495784,5.164576,1.002803,-2.029584,-3.475375,3.061297,2.272506,0.142555,2.964128,-1.622018,-3.631274,-6.950256,1.530379,0.868657,-4.972577,-2.447353,-0.012994,4.72686,1.928855,-3.576655,-5.589476,-2.420109,1.705904,0
161070.04,11.59,-3.73137,-2.850541,-0.414956,-1.980854,-1.604975,-1.795833,11.309048,1.063956,0.725161,1.039533,1.88844,3.33242,-0.779333,1.264449,-1.100899,4.976104,-5.208304,1.622644,0.05579,3.330082,0.784061,-0.363871,3.202842,1.053873,11.621734,-3.582082,0.704193,-2.028646,0
92637.45,185.91,-0.252801,-1.321532,0.629648,-1.170187,2.109121,0.535851,0.984743,0.783779,-4.002701,-2.061986,-0.313421,2.826587,0.967436,2.317212,-4.967584,-0.984144,1.810996,3.938457,0.225325,0.45233,-1.855486,0.146863,-0.242763,1.999248,-2.739529,1.389616,-3.137195,-1.334089,0
166263.42,78.41,11.126947,1.085001,2.473759,-1.26285,0.058607,8.565821,-6.12962,1.392865,-6.353893,-0.238357,-2.19979,-0.304257,5.679809,2.828939,1.989359,-1.049487,-3.756348,0.091645,0.081447,3.312641,0.164278,0.147305,-3.222761,0.134009,-9.532502,-2.945316,-4.155341,2.150383,0
79186.1,66.71,4.303771,3.444427,-0.741593,-0.374105,-1.502067,-3.313312,-7.920815,0.855002,-4.5338,-1.910423,-0.316449,-2.631634,0.59847,1.509876,-3.857667,-0.314536,12.791021,-0.583582,-1.723685,-1.209064,-1.411842,0.18702,-4.595718,-0.042341,8.61679,0.708587,3.820253,-0.6321,0
38637.36,20.7,2.683034,5.403486,0.409809,-0.171446,0.452245,2.336796,-6.722206,1.663031,-4.132816,-0.56318,-2.927231,-3.497979,-0.013357,1.041417,-1.027013,-1.212647,13.017673,0.701736,-0.732139,-0.133695,-1.342685,-0.641112,-6.11063,0.590732,-0.800405,1.953203,0.371117,2.273037,0
47054.71,289.47,2.51382,-0.813642,1.93819,0.479188,-0.68982,1.038947,-10.471674,-1.320793,-1.511583,2.239434,1.474628,8.123636,-2.074209,1.893698,1.430733,-0.124499,1.848342,1.135193,0.366236,-0.786057,-0.36619,0.72316,-0.382094,-0.566137,8.089196,4.537761,4.646145,-2.321915,0
60638.11,77.03,4.161186,6.125879,0.75808,0.830505,-2.961229,0.589094,-14.19783,0.503671,-4.551372,-1.722048,-0.472945,2.77746,0.123422,7.232091,1.472464,0.002843,7.58695,-0.002887,-0.022814,1.086972,-4.856267,-0.953525,-3.085288,-2.397948,9.721054,0.384891,4.674311,1.008344,0
149675.24,31.22,-7.326226,-5.862779,-1.400245,-0.959607,-2.320311,2.258762,7.818409,-0.310145,-0.703436,0.75647,1.882623,2.896253,-0.519764,-1.551318,-3.713328,3.653907,-2.747862,-1.213047,-0.579357,5.237545,2.575138,0.86012,1.882855,0.837554,13.869058,0.09896,2.308292,-7.236527,0
41827.15,17.38,-0.594385,0.129337,0.153035,0.019827,-0.429769,-10.930722,0.513134,-0.067514,-0.852732,-4.140737,1.926441,-3.008775,-0.170405,1.945866,0.559352,-1.886274,-0.626624,-0.851717,-1.248388,-1.57809,-1.953165,1.169011,6.456324,2.133809,-7.646387,-1.717584,-0.500839,1.811701,0
104746.98,135.2,-0.136266,2.558503,0.616044,-0.703797,-2.431934,4.718122,2.703472,-0.262353,-3.29172,2.700198,0.182354,-0.540794,2.744282,0.666247,-0.485992,1.939077,-2.751579,-3.130652,-0.838986,4.015092,0.939979,0.650536,0.002394,1.082697,8.418938,-3.156581,-0.458267,-2.409706,0
14659.96,145.84,-6.280506,0.121555,-0.23817,-1.386379,0.700081,-6.404583,0.059264,-1.758222,2.131462,-3.509376,1.762048,-1.381608,-2.724618,2.028044,0.59511,-2.776464,1.584394,-0.620265,0.008782,-0.064424,-3.127954,-1.206796,2.090601,0.68896,-4.540149,2.183253,1.313706,-2.13688,0
78544.7,114.15,1.441242,-1.174998,-1.313719,-0.416463,-5.386263,18.328732,-11.305698,0.604304,-6.205572,2.847552,-1.534072,-2.314561,2.231624,-2.008873,-0.405079,1.030464,5.749471,-1.186172,0.133021,0.975447,1.264562,0.009526,-0.880689,-0.661993,-1.686265,0.754888,-3.219933,1.549303,0
15760.41,81.57,1.196969,-0.78348,0.700829,-0.797887,1.827704,11.768778,-5.521795,-0.590427,-5.13292,-0.111182,-2.36819,1.539629,2.555265,0.154142,-3.400768,-0.737605,1.980512,4.695129,0.227016,-0.531684,-2.772376,0.771803,-3.583904,-0.133803,-6.889982,3.121293,-4.46603,-1.059908,0
124422.31,113.96,-5.501583,1.631168,-1.898621,0.746996,0.838684,-6.868816,-0.181142,-0.509929,2.368134,-2.627996,-2.019827,4.221034,-1.411587,0.745842,0.169667,-1.69993,4.858268,0.17909,-1.362165,3.664794,-0.54551,-0.212311,-0.34975,2.88739,1.223104,2.140238,3.977834,0.21319,0
103232.98,455.44,-6.932236,-1.059158,0.687767,2.111058,2.735622,1.122654,3.428004,-0.874965,-0.273427,3.822772,-2.798173,2.700121,-1.603546,-0.573898,1.227078,-1.147024,-5.17496,2.098957,-1.877725,0.993649,5.134484,-0.429464,3.661545,0.913696,-2.226168,-0.805723,-0.038796,1.468497,0
7949.26,314.56,-0.338785,4.89468,-0.771036,-0.007775,0.589485,-1.373515,2.298878,-0.523144,-0.675217,0.366667,-4.266133,-2.372252,-1.556837,-1.831582,0.723757,0.738177,7.332416,0.433342,0.488662,-0.213022,0.884674,-1.612368,-3.277991,2.841851,2.351596,1.538391,0.976081,0.814924,0
25414.3,75.14,-4.430922,-0.717012,-1.1019,0.358548,-1.511011,6.01047,-0.616174,0.546505,0.513439,2.125868,-2.892791,0.227797,-2.828625,4.321252,-1.052268,0.315567,-0.288816,4.53785,0.088578,-0.132393,0.46033,0.034661,-1.203407,-3.101024,6.077973,-0.444301,0.75358,0.749141,0
29666.18,136.54,3.362684,1.37975,0.611291,0.23457,3.45203,-4.116988,-2.121039,-0.046009,-2.638274,-3.70414,-4.586882,4.412738,-0.339059,-6.386672,-3.11112,-1.727074,1.023504,0.217083,-0.806922,-4.214904,-0.242805,0.601083,-1.464165,0.812411,1.461282,3.565404,-0.076703,-1.626038,0
75595.67,18.84,1.873864,0.977455,-1.32721,-1.677095,-6.407757,-7.622947,6.802611,-1.703831,-0.872222,-1.109013,1.007509,-4.816723,1.134681,1.731896,-5.040394,1.493195,11.048235,4.829476,1.370608,-0.887841,0.591563,0.250353,3.540223,4.443651,3.593735,-1.012107,-2.262079,0.823068,0
154965.04,209.41,-2.896539,1.897638,-0.986913,0.023166,-1.329918,-8.732344,3.169714,-0.072064,-0.716815,-1.112791,3.243127,-0.005328,-2.402668,2.111762,-5.102859,0.342518,11.678338,2.223239,-0.016074,1.526447,0.31918,1.319101,-1.482293,-1.101909,14.269679,1.244905,4.923412,-3.711516,0
140469.29,160.96,2.499054,-1.008628,-1.127133,-1.3546,-2.970114,8.137439,-7.264871,-0.679936,-3.242401,3.725009,4.205311,0.858215,-2.659205,4.947898,-0.581872,1.438219,10.744294,0.803665,-0.949118,0.386328,0.882537,-1.04038,-2.825948,1.053707,6.024355,6.08236,0.638351,-4.030301,0
169349.63,84.56,6.831702,0.595164,0.05846,0.89631,-0.851957,5.10222,-11.374124,-1.688902,-2.586944,-1.401277,-2.337355,0.510965,2.039254,1.715295,3.07979,-0.479557,8.016495,1.53084,-0.948702,1.740708,0.616364,-1.260975,-3.913267,0.115409,-8.107319,1.92427,0.5091,3.847506,0
139946.3,162.47,5.003275,-2.226265,0.130087,-0.640514,-1.710559,4.956977,2.231163,2.127005,-2.22391,2.730569,1.110567,1.102453,-3.2348,2.272632,-1.009227,6.31461,-1.969553,3.725712,-0.041221,-4.475444,-2.804348,0.419875,0.030994,0.523864,9.915666,0.724372,-0.813548,-0.511197,0
65017.66,95.25,2.478157,0.112807,0.918231,-0.025675,2.28509,5.254986,6.51257,-0.618908,-3.40842,1.154734,-1.314149,1.886283,1.339486,3.96084,-3.106604,-2.108857,-12.768109,0.73049,-0.008077,-0.497868,-0.753586,-1.277913,0.317382,0.35712,-1.018366,-3.761083,-7.718556,-1.94037,0
156618.04,130.03,-3.401559,2.323513,-0.97867,-2.069318,-1.73694,-4.524847,0.816233,0.683063,-0.961274,-1.397553,2.162075,-3.501487,1.07652,0.941375,2.463459,-0.081466,-3.506059,-3.474195,-1.430859,0.616557,-3.413595,-0.374784,4.95237,0.870132,-1.577756,-2.333735,-0.078633,-0.777917,0
154145.64,17.51,-1.019115,-3.874261,0.417588,-0.051122,-1.88032,8.901131,-4.353565,-0.385673,-1.343827,-3.098757,1.888271,0.283888,-4.476118,-2.361004,0.979021,-0.052232,8.196686,-3.466741,0.166438,2.009834,1.85721,0.198603,-3.498832,-0.878326,0.636406,0.872725,0.006223,-2.287951,0
113822.26,116.36,-0.788636,1.91382,-0.627477,-0.132162,0.402397,3.014508,-5.211869,-0.562804,-2.568799,-0.911783,-1.000615,0.219676,-0.371224,5.354414,-0.562134,2.129019,1.55881,1.28898,1.78323,1.711504,-4.516295,0.029433,-3.847876,-3.22411,7.38682,-2.272551,3.809695,1.820086,0
34841.2,128.65,-0.940473,3.088735,-0.853786,1.504113,-2.955299,19.785959,-11.811869,0.080596,-4.56495,2.446952,-4.516858,-1.874071,4.079622,2.696817,1.991851,-0.395929,1.679167,1.690102,-0.688228,1.49012,-0.208257,1.622876,-2.378471,-3.646023,-5.701022,4.292049,-4.366257,-0.978905,0
112658.91,23.78,-2.544308,5.497252,-0.046934,-1.551117,-1.039453,-5.647197,11.655908,-0.59549,0.152297,-1.8764,1.53445,-1.211833,2.13557,2.4566,-0.114024,1.41819,-6.622466,-1.971731,-1.392933,2.990562,-1.629998,0.506383,2.615106,-0.660982,8.337079,-4.93115,-1.411623,-4.19681,0
20022.17,95.97,10.645025,-1.266323,-0.113828,1.25228,-0.796735,-1.659866,-4.475423,0.806412,-7.139236,0.414201,-2.174534,-3.117417,4.460428,6.279344,-0.090594,-0.506252,-3.63325,4.749022,-0.912242,-4.275875,-0.65245,-0.854509,1.024793,2.984449,-4.882037,-4.355854,-3.741891,1.004168,0
8895.53,55.87,9.0162,1.215842,-0.299195,-0.361513,-5.728109,2.431859,0.004417,1.634274,-4.32479,3.098182,5.540819,0.193513,-2.385782,3.484006,-0.88944,7.610952,9.511875,0.883935,0.301812,-4.442805,-1.895452,-0.407899,-0.387661,3.988912,17.305797,5.753413,-0.59219,-6.999614,0
93421.75,9.8,16.646839,-0.188836,1.257738,-0.718598,-2.387865,-2.369043,-9.631469,1.375908,-2.175772,-2.71443,3.346129,6.33716,-1.113069,0.640134,2.058631,0.66294,9.706175,3.514607,-0.875045,-2.372927,0.097458,-0.374455,-2.581022,-0.690042,0.56363,3.453633,1.186484,1.101792,0
6338.86,141.53,-12.624256,4.045981,-1.363536,-1.293626,0.4263,-2.535756,2.381286,0.357004,-2.805454,0.85054,-5.504755,0.520962,-2.718238,1.684921,2.848407,-3.123554,-0.418058,-3.206222,1.437897,7.444992,7.463652,-0.361512,4.083979,3.676177,2.924809,-3.30874,4.836376,-0.313289,0
124805.24,47.49,-2.371891,1.365786,-1.608401,-1.086882,-1.256513,-8.310307,4.449189,-0.650299,1.453237,-3.881144,2.702776,0.106745,1.189885,1.113686,-3.767879,-0.052065,8.592634,0.65684,1.567195,0.863147,-0.670222,-0.446455,-0.04714,2.360845,4.851033,1.789917,0.486247,-4.975313,0
157408.22,34.0,-0.087969,-3.022735,-0.614132,-1.700072,-1.154847,7.343199,-3.52616,0.900916,-0.718136,2.328745,-3.209208,1.076985,-2.919469,1.317069,-4.675941,1.299713,-2.510591,1.556093,-1.016895,-5.348399,-2.789254,-2.882013,-2.458792,0.049568,9.758132,0.748023,-0.285103,-0.151043,0
29929.28,23.12,-13.708738,-1.965473,2.195012,0.344662,-3.195975,3.216735,-19.242373,1.667212,-1.330349,-6.018314,-3.366313,-2.471529,-5.978777,1.06941,1.143784,-2.746455,18.915094,-4.263057,-0.281631,-1.19176,1.294828,0.009391,3.109585,3.107407,-6.771486,7.263301,4.974998,1.836618,0
155720.1,62.55,-1.791643,3.340278,0.230769,0.943097,-2.893859,-3.030754,4.754622,-0.078512,2.222851,-0.016072,-0.555959,-3.505926,-0.829806,2.110703,-0.401921,-1.0336,2.491814,1.472287,0.055155,0.243023,0.509749,0.593023,1.360705,-0.109071,1.04069,-0.613806,-1.054503,0.425822,0
102926.37,129.74,0.640479,0.040753,0.262058,-1.423103,1.033054,4.145262,-7.352495,-0.275898,-6.168942,-3.956947,-0.329902,3.363883,0.880073,0.928532,1.690966,-2.629409,3.179266,0.889161,-0.318228,1.008889,0.758707,-0.239012,0.868795,0.203229,-7.673094,2.159307,-2.794275,-3.253647,0
58339.9,131.43,-0.972412,0.06598,-0.020701,1.379023,0.603782,2.673267,-8.271116,-0.574185,-0.330884,-0.738812,-0.692017,-2.162891,-0.783237,2.167198,-0.199657,-3.938953,-0.019852,-0.074249,0.780631,-3.347916,-3.481461,1.22057,0.347014,-0.157527,-9.907399,0.967704,-1.758948,2.771428,0
23226.86,111.16,1.270373,1.231203,1.33188,-0.531706,-1.5195,-1.47466,-6.455699,2.587249,-3.482813,-1.207604,-0.690642,-0.92253,4.210702,-1.268995,-5.387238,-1.211724,1.603425,-2.356839,-0.756282,-4.797767,-2.250689,-1.090738,2.398132,1.450729,2.235664,-1.476125,-2.256829,0.988903,0
