customer_id,age,gender,location,signup_date,tenure_days,plan_type,monthly_price,payment_method,logins_last_7d,logins_last_30d,logins_last_90d,avg_session_duration,total_watch_time_30d,unique_content_30d,days_since_last_login,support_tickets_30d,satisfaction_score,app_rating,social_connections,feature_adoption_rate,payment_failures_6m,plan_changes_12m,billing_disputes,auto_renew_enabled,days_until_renewal,login_frequency_trend,engagement_score,high_support_flag,payment_issue_flag,low_engagement_flag,churn_probability_true,churned,data_date
CUST_002406,19,F,Phoenix,2025-11-13,32,Premium,19.99,Debit Card,5,9,33,16.9,46.2,25,1,1,4.5,4.2,4,0.76,0,0,0,1,4,0.5,0.619,0,0,0,0.44,0,2025-12-15
CUST_002407,35,M,Chicago,2025-06-17,181,Basic,9.99,Credit Card,3,7,29,20.0,16.8,26,0,1,4.7,4.5,12,0.43,0,0,0,1,2,0.375,0.361,0,0,0,0.505,0,2025-12-15
CUST_002408,39,F,Phoenix,2025-02-11,307,Basic,9.99,Debit Card,2,5,25,44.7,27.5,20,0,0,5.0,3.4,18,0.25,0,0,0,1,5,0.333,0.345,0,0,0,0.469,0,2025-12-15
CUST_002409,33,F,San Antonio,2025-06-03,195,Basic,9.99,Credit Card,0,9,25,77.1,28.3,16,0,0,3.4,4.7,15,0.38,0,0,0,1,5,0.0,0.4,0,0,0,0.417,0,2025-12-15
CUST_002410,43,Other,Dallas,2025-11-15,30,Premium,19.99,Credit Card,4,15,50,18.5,45.4,13,0,0,5.0,3.0,11,0.58,0,1,0,1,5,0.25,0.59,0,0,0,0.341,0,2025-12-15
CUST_002411,36,M,Dallas,2024-11-04,406,Standard,14.99,Debit Card,1,9,13,29.9,45.7,17,1,0,4.3,4.1,15,0.35,0,0,0,1,25,0.1,0.502,0,0,0,0.435,0,2025-12-15
CUST_002412,28,M,San Diego,2024-09-11,460,Standard,14.99,Credit Card,0,1,3,6.1,14.3,4,13,2,2.4,2.7,2,0.17,0,2,0,0,6,0.0,0.146,0,0,1,0.657,0,2025-12-15
CUST_002413,28,F,Phoenix,2025-10-17,59,Basic,9.99,Bank Transfer,3,15,28,13.0,10.2,17,4,1,4.0,3.4,9,0.64,0,0,1,1,5,0.188,0.407,0,0,0,0.419,0,2025-12-15
CUST_002414,44,M,San Antonio,2025-07-24,144,Standard,14.99,PayPal,0,2,7,6.4,13.1,12,14,4,1.9,1.9,1,0.22,0,2,0,0,16,0.0,0.191,1,0,1,0.773,1,2025-12-15
CUST_002415,27,M,Houston,2025-08-18,119,Basic,9.99,Bank Transfer,3,14,31,20.5,38.4,16,4,0,3.9,4.8,18,0.64,0,0,0,1,20,0.2,0.562,0,0,0,0.451,0,2025-12-15
CUST_002416,45,M,San Jose,2025-05-31,198,Premium,19.99,Credit Card,1,10,29,29.6,66.8,16,1,0,4.8,4.3,10,0.49,0,0,1,1,28,0.091,0.663,0,0,0,0.451,0,2025-12-15
CUST_002417,49,F,Phoenix,2024-01-29,686,Basic,9.99,Credit Card,0,4,4,16.8,47.7,20,0,0,4.9,4.5,10,0.55,0,0,0,1,30,0.0,0.516,0,0,1,0.558,0,2025-12-15
CUST_002418,18,F,Houston,2023-12-16,730,Standard,14.99,Credit Card,0,1,4,20.4,18.2,7,3,4,3.5,3.8,0,0.27,0,0,0,0,12,0.0,0.201,1,0,1,0.623,0,2025-12-15
CUST_002419,48,F,Chicago,2025-08-09,128,Basic,9.99,Debit Card,0,2,7,19.3,11.9,11,3,0,2.5,2.7,4,0.28,1,1,0,0,27,0.0,0.191,0,1,1,0.815,1,2025-12-15
CUST_002420,59,M,New York,2025-11-15,30,Standard,14.99,Credit Card,6,12,55,26.5,22.2,17,1,3,4.3,4.7,9,0.39,0,0,0,1,6,0.462,0.399,1,0,0,0.426,0,2025-12-15
CUST_002421,38,F,Phoenix,2025-10-03,73,Premium,19.99,Debit Card,3,8,30,33.6,10.3,23,0,0,3.8,4.1,22,0.52,0,0,0,1,5,0.333,0.338,0,0,0,0.595,0,2025-12-15
CUST_002422,42,M,Los Angeles,2025-09-10,96,Basic,9.99,Debit Card,0,0,9,18.7,28.4,11,10,4,1.0,2.3,4,0.27,0,1,0,0,5,0.0,0.268,1,0,1,0.763,1,2025-12-15
CUST_002423,47,F,Philadelphia,2025-07-31,137,Premium,19.99,Credit Card,0,5,35,33.9,13.0,20,0,2,4.6,4.0,10,0.48,0,2,0,1,14,0.0,0.304,0,0,0,0.627,0,2025-12-15
CUST_002424,31,M,Phoenix,2024-05-13,581,Premium,19.99,PayPal,0,3,8,26.0,25.6,22,3,0,2.4,4.5,15,0.65,0,0,0,1,3,0.0,0.402,0,0,1,0.668,0,2025-12-15
CUST_002425,37,M,Los Angeles,2025-10-22,54,Premium,19.99,Bank Transfer,4,10,39,22.0,41.8,22,3,1,3.8,3.5,7,0.75,0,0,0,1,5,0.364,0.589,0,0,0,0.46,0,2025-12-15
CUST_002426,19,M,San Diego,2025-07-30,138,Basic,9.99,Debit Card,2,11,35,26.4,11.0,26,2,1,3.4,3.8,9,0.25,0,0,0,1,1,0.167,0.33,0,0,0,0.441,0,2025-12-15
CUST_002427,36,F,Phoenix,2025-10-15,61,Premium,19.99,Bank Transfer,1,4,7,9.5,4.3,6,5,0,1.5,2.2,1,0.25,0,0,0,0,19,0.2,0.14,0,0,1,0.813,1,2025-12-15
CUST_002428,40,F,Los Angeles,2024-09-18,453,Premium,19.99,Credit Card,0,8,12,14.6,27.7,28,2,1,4.9,3.4,14,0.54,1,0,0,1,12,0.0,0.466,0,1,0,0.738,1,2025-12-15
CUST_002429,41,M,New York,2023-12-16,730,Premium,19.99,Credit Card,0,3,4,22.7,36.0,16,2,0,3.4,4.4,7,0.13,0,0,0,0,24,0.0,0.336,0,0,1,0.583,0,2025-12-15
CUST_002430,47,M,Los Angeles,2024-12-12,368,Basic,9.99,Credit Card,0,9,14,21.0,10.1,27,1,1,3.1,5.0,11,0.33,2,0,0,1,16,0.0,0.325,0,1,0,0.733,1,2025-12-15
CUST_002431,25,M,New York,2025-10-02,74,Basic,9.99,Debit Card,2,15,43,43.6,48.4,21,1,1,3.0,3.5,17,0.21,0,0,0,1,8,0.125,0.566,0,0,0,0.484,0,2025-12-15
CUST_002432,28,F,San Jose,2025-10-18,58,Premium,19.99,Debit Card,2,9,40,13.0,19.3,21,5,0,4.5,4.1,12,0.43,0,0,0,1,30,0.2,0.376,0,0,0,0.438,0,2025-12-15
CUST_002433,57,M,San Jose,2025-09-05,101,Basic,9.99,Credit Card,6,11,33,5.0,13.4,14,4,0,3.8,3.1,20,0.36,0,0,1,1,2,0.5,0.318,0,0,0,0.418,0,2025-12-15
CUST_002434,33,M,Chicago,2025-04-12,247,Basic,9.99,Credit Card,3,3,19,7.4,30.5,14,0,1,3.2,5.0,16,0.58,0,0,0,0,23,0.75,0.385,0,0,1,0.663,0,2025-12-15
CUST_002435,37,F,Chicago,2025-11-15,30,Basic,9.99,Credit Card,3,10,41,101.5,31.0,19,0,2,2.9,3.9,12,0.18,0,2,0,1,5,0.273,0.398,0,0,0,0.561,0,2025-12-15
CUST_002436,34,F,San Jose,2023-12-16,730,Basic,9.99,Bank Transfer,0,0,7,7.4,33.4,19,3,0,5.0,5.0,8,0.56,0,1,0,1,10,0.0,0.388,0,0,1,0.591,0,2025-12-15
CUST_002437,25,M,New York,2024-11-24,386,Premium,19.99,Credit Card,3,3,15,9.9,42.8,21,0,0,4.2,4.3,13,0.29,0,0,0,1,18,0.75,0.429,0,0,1,0.436,0,2025-12-15
CUST_002438,54,F,San Antonio,2025-11-15,30,Standard,14.99,Credit Card,2,12,34,29.8,25.9,23,0,1,3.1,3.9,11,0.39,0,2,0,1,27,0.154,0.445,0,0,0,0.495,0,2025-12-15
CUST_002439,28,F,San Jose,2025-09-20,86,Basic,9.99,Debit Card,5,10,34,29.9,22.0,23,8,0,4.1,3.9,13,0.52,0,1,0,1,21,0.455,0.428,0,0,0,0.441,0,2025-12-15
CUST_002440,21,F,San Antonio,2025-05-20,209,Premium,19.99,Credit Card,1,6,32,37.2,11.9,20,3,0,4.8,4.7,8,0.7,0,0,0,1,26,0.143,0.351,0,0,0,0.596,0,2025-12-15
CUST_002441,29,M,Dallas,2025-10-27,49,Standard,14.99,Debit Card,2,13,46,39.6,26.1,18,2,0,3.7,3.4,5,0.64,0,0,0,1,24,0.143,0.487,0,0,0,0.487,0,2025-12-15
CUST_002442,18,F,Phoenix,2025-11-15,30,Premium,19.99,Debit Card,3,14,40,18.0,37.4,19,1,4,3.5,2.0,10,0.66,0,0,0,1,27,0.2,0.572,1,0,0,0.45,0,2025-12-15
CUST_002443,27,F,Houston,2025-06-20,178,Standard,14.99,Bank Transfer,2,8,26,8.5,12.6,14,0,0,5.0,4.2,15,0.54,0,0,0,1,25,0.222,0.32,0,0,0,0.523,0,2025-12-15
CUST_002444,23,Other,Phoenix,2024-10-21,420,Basic,9.99,PayPal,0,5,14,59.4,73.5,20,0,0,4.8,3.9,16,0.19,0,0,0,1,25,0.0,0.609,0,0,0,0.383,0,2025-12-15
CUST_002445,42,M,San Diego,2024-06-03,560,Premium,19.99,PayPal,1,3,15,31.9,12.2,19,4,1,2.4,5.0,8,0.32,1,0,0,1,30,0.25,0.243,0,1,1,0.908,1,2025-12-15
CUST_002446,26,F,San Diego,2025-11-15,30,Standard,14.99,Credit Card,5,10,38,9.9,8.5,22,4,0,3.1,4.8,10,0.18,0,0,0,0,22,0.455,0.275,0,0,0,0.487,0,2025-12-15
CUST_002447,45,F,Houston,2024-12-07,373,Basic,9.99,PayPal,0,4,17,14.8,31.7,24,2,1,4.8,3.2,12,0.64,0,0,0,1,21,0.0,0.454,0,0,1,0.517,0,2025-12-15
CUST_002448,51,F,San Diego,2025-07-20,148,Standard,14.99,Debit Card,3,15,32,5.0,45.0,21,0,0,4.5,3.8,14,0.71,0,0,0,1,25,0.188,0.646,0,0,0,0.349,0,2025-12-15
CUST_002449,44,F,Houston,2025-10-28,48,Basic,9.99,Credit Card,0,4,9,7.8,23.1,8,1,3,2.0,3.0,4,0.19,2,2,1,0,25,0.0,0.249,1,1,1,1.0,1,2025-12-15
CUST_002450,32,M,Houston,2025-06-26,172,Premium,19.99,Debit Card,4,7,19,30.0,16.9,17,2,0,4.7,4.3,12,0.58,0,0,0,1,17,0.5,0.355,0,0,0,0.556,0,2025-12-15
CUST_002451,36,M,San Diego,2023-12-16,730,Basic,9.99,Credit Card,2,2,6,40.8,21.6,25,1,1,5.0,5.0,17,0.42,0,0,0,1,15,0.667,0.334,0,0,1,0.501,0,2025-12-15
CUST_002452,18,M,Los Angeles,2025-10-18,58,Standard,14.99,Credit Card,2,12,35,32.7,37.7,20,1,0,5.0,4.6,12,0.56,0,0,0,1,19,0.154,0.538,0,0,0,0.499,0,2025-12-15
CUST_002453,33,F,Houston,2025-10-18,58,Basic,9.99,Credit Card,5,16,37,22.9,19.8,28,0,1,3.3,4.0,16,0.22,1,0,0,1,22,0.294,0.435,0,1,0,0.737,1,2025-12-15
CUST_002454,24,F,New York,2025-05-13,216,Basic,9.99,PayPal,3,7,28,15.5,56.2,21,3,0,3.8,5.0,14,0.56,0,1,0,0,15,0.375,0.603,0,0,0,0.411,0,2025-12-15
CUST_002455,43,F,New York,2025-11-15,30,Basic,9.99,Credit Card,6,14,35,12.2,11.4,15,4,0,4.2,4.5,11,0.46,0,0,0,1,16,0.4,0.36,0,0,0,0.425,0,2025-12-15
CUST_002456,65,F,San Diego,2025-02-09,309,Basic,9.99,Debit Card,1,2,9,14.6,7.7,8,60,2,2.8,3.2,1,0.22,2,2,1,1,15,0.333,0.142,0,1,1,0.783,1,2025-12-15
CUST_002457,40,M,Houston,2025-06-08,190,Basic,9.99,Debit Card,1,17,30,5.0,37.4,13,0,1,4.4,4.4,7,0.53,0,0,0,1,14,0.056,0.552,0,0,0,0.247,0,2025-12-15
CUST_002458,18,M,Philadelphia,2025-01-18,331,Basic,9.99,Bank Transfer,2,4,15,22.7,41.4,23,5,3,3.9,4.5,13,0.49,0,0,0,1,5,0.4,0.478,1,0,1,0.543,0,2025-12-15
CUST_002459,30,F,Phoenix,2025-10-29,47,Standard,14.99,Debit Card,1,17,47,13.0,48.7,19,1,2,2.7,3.5,11,0.42,0,0,0,1,7,0.056,0.622,0,0,0,0.393,0,2025-12-15
CUST_002460,36,Other,San Jose,2025-01-11,338,Basic,9.99,Credit Card,1,5,13,23.0,37.0,22,0,0,5.0,4.5,11,0.42,1,1,0,1,2,0.167,0.444,0,1,0,0.689,0,2025-12-15
CUST_002461,36,M,Philadelphia,2025-08-30,107,Basic,9.99,Debit Card,4,7,26,60.4,17.3,24,0,1,3.1,4.1,14,0.54,0,0,0,1,15,0.5,0.378,0,0,0,0.601,0,2025-12-15
CUST_002462,26,M,Houston,2025-11-15,30,Basic,9.99,Bank Transfer,3,14,38,16.7,13.0,15,4,0,2.8,3.6,12,0.29,1,0,0,1,27,0.2,0.336,0,1,0,0.791,1,2025-12-15
CUST_002463,37,M,Houston,2024-10-24,417,Basic,9.99,Credit Card,2,2,17,47.1,9.5,23,1,1,5.0,4.0,20,0.61,0,0,0,1,18,0.667,0.291,0,0,1,0.584,0,2025-12-15
CUST_002464,20,M,San Antonio,2025-05-10,219,Premium,19.99,Credit Card,1,12,12,15.7,16.6,19,5,6,3.4,4.4,11,0.32,0,0,0,1,20,0.077,0.36,1,0,0,0.422,0,2025-12-15
CUST_002465,23,M,New York,2025-11-12,33,Basic,9.99,Credit Card,4,6,39,6.5,38.9,17,0,0,5.0,3.8,10,0.5,1,0,0,1,28,0.571,0.461,0,1,0,0.808,1,2025-12-15
CUST_002466,42,F,Dallas,2025-10-26,50,Basic,9.99,Credit Card,5,9,33,61.8,27.7,23,0,0,3.0,4.4,21,0.55,0,0,0,1,20,0.5,0.458,0,0,0,0.587,0,2025-12-15
CUST_002467,22,M,San Jose,2025-10-20,56,Basic,9.99,Credit Card,1,16,50,10.9,21.8,18,0,1,3.7,5.0,13,0.61,0,0,0,1,9,0.059,0.485,0,0,0,0.512,0,2025-12-15
CUST_002468,41,M,Chicago,2024-04-29,595,Premium,19.99,PayPal,0,0,3,7.8,4.9,10,2,0,3.8,1.9,3,0.35,0,0,0,0,1,0.0,0.139,0,0,1,0.713,1,2025-12-15
CUST_002469,18,F,Houston,2024-11-19,391,Basic,9.99,Bank Transfer,0,4,14,71.2,30.5,17,6,1,5.0,3.1,14,0.19,0,0,0,0,12,0.0,0.329,0,0,1,0.578,0,2025-12-15
CUST_002470,56,Other,Dallas,2025-09-30,76,Basic,9.99,Debit Card,2,9,43,5.0,6.1,18,5,2,3.8,5.0,11,0.42,0,0,0,1,18,0.2,0.283,0,0,0,0.527,0,2025-12-15
CUST_002471,25,M,Phoenix,2025-08-24,113,Premium,19.99,Debit Card,2,13,31,17.4,20.3,21,0,0,4.2,4.4,14,0.2,0,0,0,1,15,0.143,0.376,0,0,0,0.443,0,2025-12-15
CUST_002472,32,F,Houston,2025-10-16,60,Standard,14.99,Bank Transfer,0,15,29,7.9,25.7,24,0,0,3.9,4.5,7,0.44,0,0,0,1,20,0.0,0.488,0,0,0,0.378,0,2025-12-15
CUST_002473,38,M,Philadelphia,2025-04-15,244,Standard,14.99,Credit Card,2,5,27,16.2,64.9,14,1,1,4.2,3.2,11,0.14,0,0,0,1,12,0.333,0.523,0,0,0,0.53,0,2025-12-15
CUST_002474,28,F,New York,2025-11-14,31,Premium,19.99,Debit Card,4,12,42,12.0,73.8,24,0,1,3.7,3.8,11,0.31,0,0,0,1,10,0.308,0.721,0,0,0,0.394,0,2025-12-15
CUST_002475,36,F,San Jose,2025-10-02,74,Standard,14.99,PayPal,0,12,41,17.7,14.3,25,2,0,3.8,3.3,15,0.3,0,0,0,1,28,0.0,0.366,0,0,0,0.54,0,2025-12-15
CUST_002476,41,F,New York,2025-07-01,167,Basic,9.99,Debit Card,0,11,31,42.4,38.3,29,0,1,4.4,4.2,9,0.18,0,0,0,0,29,0.0,0.492,0,0,0,0.49,0,2025-12-15
CUST_002477,46,M,Phoenix,2024-12-03,377,Basic,9.99,Credit Card,0,0,10,5.6,20.4,5,7,4,3.6,1.0,2,0.2,1,1,0,0,26,0.0,0.182,1,1,1,0.895,1,2025-12-15
CUST_002478,44,F,Phoenix,2025-06-17,181,Standard,14.99,PayPal,0,10,33,16.3,29.0,16,3,0,3.8,5.0,16,0.44,1,0,0,1,30,0.0,0.426,0,1,0,0.726,1,2025-12-15
CUST_002479,32,F,Dallas,2024-07-28,505,Standard,14.99,Credit Card,0,5,5,8.2,9.1,7,9,3,2.6,2.4,3,0.38,0,1,0,1,21,0.0,0.209,1,0,0,0.499,0,2025-12-15
CUST_002480,33,M,New York,2024-08-22,480,Standard,14.99,PayPal,1,8,13,16.9,6.2,14,1,0,3.0,4.4,11,0.58,0,0,0,1,24,0.111,0.289,0,0,0,0.562,0,2025-12-15
CUST_002481,63,M,Chicago,2025-05-01,228,Standard,14.99,Bank Transfer,1,6,20,26.6,23.8,28,0,2,5.0,3.9,8,0.6,0,0,0,1,27,0.143,0.435,0,0,0,0.546,0,2025-12-15
CUST_002482,46,F,Chicago,2025-10-18,58,Standard,14.99,Debit Card,0,8,33,5.0,43.3,26,0,1,4.2,3.2,14,0.43,0,0,0,1,6,0.0,0.53,0,0,0,0.471,0,2025-12-15
CUST_002483,23,F,Houston,2025-05-23,206,Basic,9.99,Credit Card,4,10,18,63.4,9.5,13,3,1,3.8,4.5,14,0.54,0,2,0,1,20,0.364,0.317,0,0,0,0.409,0,2025-12-15
CUST_002484,36,M,San Antonio,2025-11-07,38,Standard,14.99,Bank Transfer,0,2,16,23.2,3.7,14,2,2,3.4,2.0,2,0.24,1,1,0,0,12,0.0,0.146,0,1,1,0.96,1,2025-12-15
CUST_002485,30,F,San Antonio,2025-10-04,72,Premium,19.99,PayPal,2,16,30,27.3,40.7,27,2,1,4.6,3.9,7,0.55,0,0,0,1,7,0.118,0.622,0,0,0,0.265,0,2025-12-15
CUST_002486,33,M,San Jose,2025-04-04,255,Basic,9.99,Credit Card,2,8,20,42.8,33.3,26,1,0,3.3,2.9,8,0.59,0,0,1,1,6,0.222,0.502,0,0,0,0.566,0,2025-12-15
CUST_002487,20,M,Phoenix,2025-01-07,342,Basic,9.99,Debit Card,2,6,19,8.9,58.2,19,6,0,3.3,3.1,17,0.59,0,0,0,1,10,0.286,0.603,0,0,0,0.432,0,2025-12-15
CUST_002488,30,F,Dallas,2025-09-09,97,Standard,14.99,Credit Card,3,12,42,31.6,14.8,25,3,1,4.9,3.8,11,0.66,0,0,0,1,18,0.231,0.441,0,0,0,0.359,0,2025-12-15
CUST_002489,56,M,San Antonio,2025-08-04,133,Basic,9.99,Credit Card,3,18,24,28.2,30.2,26,6,0,4.1,4.9,5,0.59,0,0,0,1,1,0.158,0.583,0,0,0,0.234,0,2025-12-15
CUST_002490,41,M,Los Angeles,2025-09-19,87,Standard,14.99,Debit Card,6,8,37,6.1,18.4,14,14,0,2.8,4.8,8,0.24,0,0,1,1,20,0.667,0.294,0,0,0,0.615,0,2025-12-15
CUST_002491,18,M,Chicago,2025-08-20,117,Standard,14.99,Debit Card,2,13,25,17.2,10.0,22,2,0,3.6,4.5,17,0.66,0,0,0,0,2,0.143,0.41,0,0,0,0.453,0,2025-12-15
CUST_002492,49,F,San Antonio,2025-08-08,129,Premium,19.99,Credit Card,1,10,23,22.3,79.7,21,6,0,3.8,4.2,8,0.42,0,0,0,1,18,0.091,0.746,0,0,0,0.351,0,2025-12-15
CUST_002493,48,M,Phoenix,2025-05-18,211,Basic,9.99,Credit Card,0,11,27,18.5,30.0,24,4,1,3.2,4.6,11,0.55,1,0,0,0,3,0.0,0.496,0,1,0,0.615,0,2025-12-15
CUST_002494,30,Other,San Antonio,2025-04-10,249,Basic,9.99,Bank Transfer,0,3,22,12.1,19.9,19,4,0,4.5,5.0,12,0.22,0,0,0,1,11,0.0,0.269,0,0,1,0.578,0,2025-12-15
CUST_002495,43,M,Dallas,2024-02-20,664,Basic,9.99,Credit Card,1,3,6,5.0,15.6,15,5,0,3.1,4.7,11,0.49,0,1,0,1,26,0.25,0.282,0,0,1,0.597,0,2025-12-15
CUST_002496,24,F,Dallas,2025-09-03,103,Basic,9.99,Credit Card,3,9,38,14.5,21.7,24,3,0,4.3,4.0,20,0.22,0,0,0,1,12,0.3,0.36,0,0,0,0.516,0,2025-12-15
CUST_002497,29,M,Chicago,2025-11-15,30,Basic,9.99,PayPal,1,20,34,17.5,16.8,23,2,3,4.4,3.4,9,0.47,0,0,0,1,21,0.048,0.487,1,0,0,0.308,0,2025-12-15
CUST_002498,52,F,San Diego,2025-05-20,209,Basic,9.99,Credit Card,1,9,20,5.0,35.4,26,2,0,4.9,4.9,14,0.61,0,0,0,1,28,0.1,0.528,0,0,0,0.382,0,2025-12-15
CUST_002499,31,F,Philadelphia,2025-08-13,124,Basic,9.99,Debit Card,3,15,36,35.7,18.5,17,1,0,4.2,4.5,4,0.43,0,1,0,1,20,0.188,0.415,0,0,0,0.458,0,2025-12-15
CUST_002500,18,M,Houston,2025-01-18,331,Basic,9.99,Debit Card,2,6,12,17.6,47.3,26,0,1,3.9,4.2,14,0.27,0,0,0,1,23,0.286,0.502,0,0,0,0.433,0,2025-12-15
CUST_002501,34,M,Houston,2025-11-15,30,Standard,14.99,Debit Card,3,10,44,11.5,25.5,21,3,0,3.9,4.2,14,0.36,0,0,0,1,17,0.273,0.409,0,0,0,0.498,0,2025-12-15
CUST_002502,34,M,Houston,2025-06-12,186,Basic,9.99,Debit Card,2,8,27,27.8,56.2,14,0,3,3.6,4.8,9,0.47,0,0,0,1,19,0.222,0.567,1,0,0,0.441,0,2025-12-15
CUST_002503,49,M,San Antonio,2025-08-27,110,Basic,9.99,Debit Card,3,11,30,30.8,24.7,24,2,0,5.0,4.5,15,0.47,0,0,0,1,27,0.25,0.448,0,0,0,0.38,0,2025-12-15
CUST_002504,35,M,Philadelphia,2025-09-09,97,Standard,14.99,PayPal,1,11,30,83.3,19.6,11,9,0,3.5,4.2,12,0.52,0,1,0,0,15,0.083,0.376,0,0,0,0.499,0,2025-12-15
CUST_002505,29,F,Los Angeles,2025-07-19,149,Standard,14.99,Debit Card,3,3,28,12.5,43.8,15,4,1,3.0,4.0,20,0.34,0,0,0,1,1,0.75,0.421,0,0,1,0.566,0,2025-12-15
CUST_002506,47,F,Phoenix,2025-05-22,207,Premium,19.99,Credit Card,0,3,7,7.0,5.9,15,16,2,2.2,3.1,4,0.24,0,1,0,0,19,0.0,0.173,0,0,1,0.752,1,2025-12-15
CUST_002507,36,M,Phoenix,2025-01-07,342,Standard,14.99,Credit Card,2,4,22,18.4,56.9,14,0,2,4.2,5.0,13,0.52,0,1,0,1,11,0.4,0.541,0,0,1,0.443,0,2025-12-15
CUST_002508,25,M,Philadelphia,2025-10-28,48,Standard,14.99,Credit Card,0,15,34,30.3,15.0,24,0,1,5.0,3.9,12,0.69,0,0,0,1,1,0.0,0.474,0,0,0,0.489,0,2025-12-15
CUST_002509,48,M,San Antonio,2025-10-14,62,Basic,9.99,PayPal,6,7,39,17.8,9.8,17,4,1,4.3,4.5,16,0.28,0,0,0,1,23,0.75,0.253,0,0,0,0.577,0,2025-12-15
CUST_002510,37,M,San Diego,2025-07-25,143,Basic,9.99,Credit Card,2,11,20,9.8,25.7,23,2,1,4.4,3.7,8,0.59,0,0,0,1,26,0.167,0.474,0,0,0,0.429,0,2025-12-15
CUST_002511,35,F,San Jose,2025-09-30,76,Basic,9.99,Bank Transfer,1,4,11,9.1,25.4,7,1,3,4.0,3.5,3,0.2,1,0,0,0,18,0.2,0.26,1,1,1,0.896,1,2025-12-15
CUST_002512,37,F,San Diego,2025-07-17,151,Basic,9.99,Debit Card,2,8,29,50.9,22.9,21,5,0,5.0,4.7,17,0.28,0,0,0,0,3,0.222,0.357,0,0,0,0.545,0,2025-12-15
CUST_002513,22,M,Phoenix,2025-11-05,40,Basic,9.99,PayPal,6,21,31,6.1,78.4,25,2,0,3.7,3.6,14,0.26,0,1,0,1,20,0.273,0.832,0,0,0,0.288,0,2025-12-15
CUST_002514,28,M,Los Angeles,2025-10-10,66,Premium,19.99,Credit Card,4,12,49,13.0,30.9,14,0,0,3.4,3.5,6,0.38,0,0,1,1,10,0.308,0.437,0,0,0,0.586,0,2025-12-15
CUST_002515,35,F,San Jose,2025-10-06,70,Premium,19.99,Debit Card,7,14,36,57.9,77.6,13,1,1,3.2,5.0,11,0.62,0,0,0,1,14,0.467,0.782,0,0,0,0.472,0,2025-12-15
CUST_002516,32,M,San Diego,2023-12-16,730,Premium,19.99,Bank Transfer,0,1,10,23.2,24.4,10,0,0,3.0,4.3,11,0.57,0,1,0,1,28,0.0,0.31,0,0,1,0.532,0,2025-12-15
CUST_002517,50,M,Philadelphia,2025-01-03,346,Basic,9.99,Debit Card,0,3,3,14.8,11.9,5,2,1,2.9,2.9,4,0.15,2,2,1,0,20,0.0,0.151,0,1,1,0.891,1,2025-12-15
CUST_002518,37,F,Chicago,2025-01-22,327,Basic,9.99,Credit Card,1,3,18,24.8,50.7,22,4,0,5.0,4.2,13,0.51,0,0,0,1,1,0.25,0.524,0,0,1,0.445,0,2025-12-15
CUST_002519,45,F,Houston,2025-08-08,129,Standard,14.99,Debit Card,2,20,28,14.0,13.0,21,0,0,3.8,4.2,8,0.15,0,0,0,1,3,0.095,0.392,0,0,0,0.343,0,2025-12-15
CUST_002520,35,M,New York,2025-08-24,113,Standard,14.99,Bank Transfer,3,9,37,17.8,22.7,19,0,1,4.3,4.8,20,0.54,0,0,0,1,12,0.3,0.41,0,0,0,0.552,0,2025-12-15
CUST_002521,47,F,Chicago,2025-11-15,30,Basic,9.99,Credit Card,4,17,42,29.8,12.2,16,0,0,4.6,3.6,14,0.3,0,0,0,1,12,0.222,0.367,0,0,0,0.473,0,2025-12-15
CUST_002522,39,M,Houston,2025-11-06,39,Basic,9.99,Bank Transfer,2,4,19,5.1,21.3,10,14,3,2.5,3.7,4,0.21,4,1,1,0,29,0.4,0.25,1,1,1,0.916,1,2025-12-15
CUST_002523,35,F,Los Angeles,2024-11-04,406,Basic,9.99,Debit Card,4,8,9,5.1,36.6,17,1,0,3.8,4.3,10,0.21,0,0,0,0,30,0.444,0.41,0,0,0,0.515,0,2025-12-15
CUST_002524,34,M,Philadelphia,2025-08-03,134,Basic,9.99,PayPal,1,7,32,21.0,43.2,21,0,0,3.7,4.4,11,0.28,0,0,1,1,18,0.125,0.469,0,0,0,0.434,0,2025-12-15
CUST_002525,23,F,San Diego,2023-12-16,730,Premium,19.99,Credit Card,0,3,8,33.3,11.2,11,1,0,2.9,5.0,12,0.63,0,0,0,1,28,0.0,0.267,0,0,1,0.496,0,2025-12-15
CUST_002526,41,F,Philadelphia,2025-07-07,161,Basic,9.99,Credit Card,4,12,36,24.4,17.3,21,5,1,4.3,3.4,9,0.53,1,0,0,1,29,0.308,0.414,0,1,0,0.568,0,2025-12-15
CUST_002527,34,M,San Jose,2025-09-21,85,Basic,9.99,Bank Transfer,3,11,31,33.6,14.9,21,1,1,4.9,4.1,13,0.7,0,1,0,1,16,0.25,0.423,0,0,0,0.393,0,2025-12-15
CUST_002528,28,F,Chicago,2025-10-19,57,Standard,14.99,Credit Card,3,9,32,12.3,51.4,22,3,0,3.6,3.1,16,0.45,0,0,0,1,30,0.3,0.576,0,0,0,0.474,0,2025-12-15
CUST_002529,48,F,Dallas,2024-09-21,450,Premium,19.99,Credit Card,0,1,5,27.2,12.8,11,10,3,2.1,1.7,1,0.3,2,0,0,0,16,0.0,0.191,1,1,1,0.954,1,2025-12-15
